Member_number,Date,itemDescription,Month,Year,Transaction_ID
2760,2014-06-20,long life bakery product,6,2014,2760_2014-06-20
1028,2014-04-24,baking powder,4,2014,1028_2014-04-24
4657,2014-04-03,margarine,4,2014,4657_2014-04-03
1569,2014-03-09,bottled beer,3,2014,1569_2014-03-09
3737,2014-07-06,bottled water,7,2014,3737_2014-07-06
3462,2014-10-01,other vegetables,10,2014,3462_2014-10-01
2921,2014-11-18,frozen vegetables,11,2014,2921_2014-11-18
1111,2014-03-03,frozen vegetables,3,2014,1111_2014-03-03
1261,2014-10-06,domestic eggs,10,2014,1261_2014-10-06
1572,2014-03-31,berries,3,2014,1572_2014-03-31
1811,2014-06-02,other vegetables,6,2014,1811_2014-06-02
3287,2014-11-12,vinegar,11,2014,3287_2014-11-12
1020,2014-07-19,butter,7,2014,1020_2014-07-19
2374,2014-09-16,rolls/buns,9,2014,2374_2014-09-16
2252,2014-03-10,brown bread,3,2014,2252_2014-03-10
3289,2014-03-21,margarine,3,2014,3289_2014-03-21
1312,2014-11-12,waffles,11,2014,1312_2014-11-12
1045,2014-01-12,yogurt,1,2014,1045_2014-01-12
1275,2014-01-18,domestic eggs,1,2014,1275_2014-01-18
4241,2014-10-02,yogurt,10,2014,4241_2014-10-02
1116,2014-06-22,butter milk,6,2014,1116_2014-06-22
1356,2014-08-17,butter milk,8,2014,1356_2014-08-17
2354,2014-01-06,rolls/buns,1,2014,2354_2014-01-06
4045,2014-07-30,coffee,7,2014,4045_2014-07-30
3189,2014-04-16,pot plants,4,2014,3189_2014-04-16
3515,2014-05-31,brown bread,5,2014,3515_2014-05-31
1169,2014-01-25,milk,1,2014,1169_2014-01-25
2299,2014-08-04,shopping bags,8,2014,2299_2014-08-04
3539,2014-11-07,whipped/sour cream,11,2014,3539_2014-11-07
2389,2014-06-06,frozen vegetables,6,2014,2389_2014-06-06
1487,2014-11-02,butter,11,2014,1487_2014-11-02
4698,2014-01-20,rolls/buns,1,2014,4698_2014-01-20
3335,2014-09-05,canned fish,9,2014,3335_2014-09-05
1065,2014-01-14,milk,1,2014,1065_2014-01-14
4763,2014-02-27,milk,2,2014,4763_2014-02-27
2879,2014-06-27,herbs,6,2014,2879_2014-06-27
1451,2014-08-28,bottled water,8,2014,1451_2014-08-28
1947,2014-01-07,berries,1,2014,1947_2014-01-07
4364,2014-04-13,frozen vegetables,4,2014,4364_2014-04-13
4477,2014-10-14,newspapers,10,2014,4477_2014-10-14
1150,2014-09-06,rolls/buns,9,2014,1150_2014-09-06
2873,2014-05-23,milk,5,2014,2873_2014-05-23
3040,2014-10-11,frozen meals,10,2014,3040_2014-10-11
4862,2014-06-08,tropical fruit,6,2014,4862_2014-06-08
2795,2014-06-27,soda,6,2014,2795_2014-06-27
2254,2014-01-30,frozen vegetables,1,2014,2254_2014-01-30
2066,2014-12-29,yogurt,12,2014,2066_2014-12-29
3180,2014-11-09,flour,11,2014,3180_2014-11-09
1205,2014-08-12,bottled water,8,2014,1205_2014-08-12
4040,2014-11-14,margarine,11,2014,4040_2014-11-14
4760,2014-10-16,curd,10,2014,4760_2014-10-16
2357,2014-06-05,frozen vegetables,6,2014,2357_2014-06-05
1507,2014-05-24,domestic eggs,5,2014,1507_2014-05-24
1870,2014-06-10,yogurt,6,2014,1870_2014-06-10
3900,2014-08-05,curd,8,2014,3900_2014-08-05
3627,2014-07-06,butter,7,2014,3627_2014-07-06
2098,2014-08-02,rolls/buns,8,2014,2098_2014-08-02
2242,2014-04-27,napkins,4,2014,2242_2014-04-27
3444,2014-01-07,syrup,1,2014,3444_2014-01-07
2437,2014-06-24,butter milk,6,2014,2437_2014-06-24
2267,2014-06-10,instant coffee,6,2014,2267_2014-06-10
3930,2014-05-31,curd,5,2014,3930_2014-05-31
1964,2014-03-18,hygiene articles,3,2014,1964_2014-03-18
4362,2014-01-14,rolls/buns,1,2014,4362_2014-01-14
2339,2014-05-20,milk,5,2014,2339_2014-05-20
1663,2014-02-24,soft cheese,2,2014,1663_2014-02-24
2384,2014-01-14,rolls/buns,1,2014,2384_2014-01-14
3013,2014-04-19,domestic eggs,4,2014,3013_2014-04-19
3765,2014-04-01,milk,4,2014,3765_2014-04-01
1446,2014-05-07,bottled water,5,2014,1446_2014-05-07
2135,2014-02-15,newspapers,2,2014,2135_2014-02-15
4872,2014-06-01,softener,6,2014,4872_2014-06-01
4817,2014-05-14,candles,5,2014,4817_2014-05-14
2571,2014-07-07,long life bakery product,7,2014,2571_2014-07-07
4338,2014-07-07,salty snack,7,2014,4338_2014-07-07
2760,2014-04-01,domestic eggs,4,2014,2760_2014-04-01
4564,2014-10-11,bottled beer,10,2014,4564_2014-10-11
1862,2014-05-21,oil,5,2014,1862_2014-05-21
4155,2014-09-10,milk,9,2014,4155_2014-09-10
2965,2014-01-04,white bread,1,2014,2965_2014-01-04
4854,2014-01-12,domestic eggs,1,2014,4854_2014-01-12
3349,2014-01-18,liquor,1,2014,3349_2014-01-18
3416,2014-04-05,bottled beer,4,2014,3416_2014-04-05
1466,2014-08-23,white bread,8,2014,1466_2014-08-23
1032,2014-09-23,milk,9,2014,1032_2014-09-23
4489,2014-05-24,bottled water,5,2014,4489_2014-05-24
3862,2014-03-14,onions,3,2014,3862_2014-03-14
1181,2014-07-13,oil,7,2014,1181_2014-07-13
4772,2014-06-08,curd,6,2014,4772_2014-06-08
3612,2014-05-31,yogurt,5,2014,3612_2014-05-31
3266,2014-10-07,margarine,10,2014,3266_2014-10-07
4969,2014-01-07,salty snack,1,2014,4969_2014-01-07
1035,2014-08-15,white wine,8,2014,1035_2014-08-15
2917,2014-04-22,waffles,4,2014,2917_2014-04-22
2861,2014-10-25,milk,10,2014,2861_2014-10-25
3247,2014-08-09,pastry,8,2014,3247_2014-08-09
3913,2014-05-06,bottled beer,5,2014,3913_2014-05-06
3877,2014-06-20,cat food,6,2014,3877_2014-06-20
1129,2014-11-14,yogurt,11,2014,1129_2014-11-14
2605,2014-06-02,other vegetables,6,2014,2605_2014-06-02
2308,2014-09-10,yogurt,9,2014,2308_2014-09-10
1412,2014-06-20,newspapers,6,2014,1412_2014-06-20
3743,2014-01-06,soda,1,2014,3743_2014-01-06
2937,2014-10-06,shopping bags,10,2014,2937_2014-10-06
1932,2014-07-06,bottled beer,7,2014,1932_2014-07-06
3857,2014-04-03,hard cheese,4,2014,3857_2014-04-03
3810,2014-07-21,margarine,7,2014,3810_2014-07-21
1241,2014-08-14,pasta,8,2014,1241_2014-08-14
1607,2014-10-12,shopping bags,10,2014,1607_2014-10-12
3854,2014-06-26,sweet spreads,6,2014,3854_2014-06-26
4509,2014-07-30,rolls/buns,7,2014,4509_2014-07-30
2654,2014-08-08,soda,8,2014,2654_2014-08-08
2511,2014-10-04,artif. sweetener,10,2014,2511_2014-10-04
4337,2014-04-27,coffee,4,2014,4337_2014-04-27
2993,2014-07-08,butter milk,7,2014,2993_2014-07-08
3138,2014-12-28,rolls/buns,12,2014,3138_2014-12-28
3518,2014-02-08,milk,2,2014,3518_2014-02-08
1057,2014-01-06,domestic eggs,1,2014,1057_2014-01-06
2125,2014-04-02,chewing gum,4,2014,2125_2014-04-02
4137,2014-07-23,canned fish,7,2014,4137_2014-07-23
4761,2014-11-24,white bread,11,2014,4761_2014-11-24
1162,2014-03-28,berries,3,2014,1162_2014-03-28
1761,2014-02-26,dish cleaner,2,2014,1761_2014-02-26
3507,2014-07-20,newspapers,7,2014,3507_2014-07-20
3104,2014-02-06,bottled beer,2,2014,3104_2014-02-06
2070,2014-04-27,domestic eggs,4,2014,2070_2014-04-27
4266,2014-02-19,margarine,2,2014,4266_2014-02-19
4187,2014-05-04,soda,5,2014,4187_2014-05-04
3297,2014-05-29,fruit/vegetable juice,5,2014,3297_2014-05-29
2618,2014-01-05,whipped/sour cream,1,2014,2618_2014-01-05
3895,2014-06-02,soda,6,2014,3895_2014-06-02
4657,2014-09-21,rolls/buns,9,2014,4657_2014-09-21
2042,2014-04-17,shopping bags,4,2014,2042_2014-04-17
1342,2014-04-03,rolls/buns,4,2014,1342_2014-04-03
2784,2014-05-26,whipped/sour cream,5,2014,2784_2014-05-26
4110,2014-01-25,yogurt,1,2014,4110_2014-01-25
2908,2014-04-27,yogurt,4,2014,2908_2014-04-27
3489,2014-08-26,margarine,8,2014,3489_2014-08-26
1335,2014-01-03,dishes,1,2014,1335_2014-01-03
2718,2014-02-07,root vegetables,2,2014,2718_2014-02-07
1153,2014-03-28,rolls/buns,3,2014,1153_2014-03-28
4165,2014-04-03,brown bread,4,2014,4165_2014-04-03
3769,2014-01-31,yogurt,1,2014,3769_2014-01-31
1733,2014-02-27,rolls/buns,2,2014,1733_2014-02-27
2290,2014-12-23,margarine,12,2014,2290_2014-12-23
2669,2014-03-24,rolls/buns,3,2014,2669_2014-03-24
1852,2014-03-04,milk,3,2014,1852_2014-03-04
4515,2014-03-06,sugar,3,2014,4515_2014-03-06
4875,2014-04-15,bottled beer,4,2014,4875_2014-04-15
3437,2014-10-31,frozen vegetables,10,2014,3437_2014-10-31
1494,2014-05-16,hard cheese,5,2014,1494_2014-05-16
4505,2014-12-30,root vegetables,12,2014,4505_2014-12-30
2440,2014-11-10,domestic eggs,11,2014,2440_2014-11-10
2603,2014-06-28,yogurt,6,2014,2603_2014-06-28
4629,2014-11-23,pickled vegetables,11,2014,4629_2014-11-23
3382,2014-04-01,yogurt,4,2014,3382_2014-04-01
4509,2014-06-06,liquor,6,2014,4509_2014-06-06
1510,2014-10-13,frozen meals,10,2014,1510_2014-10-13
2470,2014-12-12,oil,12,2014,2470_2014-12-12
4487,2014-04-08,hygiene articles,4,2014,4487_2014-04-08
4574,2014-11-22,bottled beer,11,2014,4574_2014-11-22
4005,2014-05-13,mustard,5,2014,4005_2014-05-13
1379,2014-06-11,oil,6,2014,1379_2014-06-11
3830,2014-10-12,ice cream,10,2014,3830_2014-10-12
4812,2014-06-09,other vegetables,6,2014,4812_2014-06-09
3956,2014-01-01,shopping bags,1,2014,3956_2014-01-01
4234,2014-10-01,beverages,10,2014,4234_2014-10-01
3180,2014-07-30,milk,7,2014,3180_2014-07-30
3300,2014-07-31,rolls/buns,7,2014,3300_2014-07-31
4287,2014-07-20,pasta,7,2014,4287_2014-07-20
1628,2014-02-10,margarine,2,2014,1628_2014-02-10
2033,2014-04-05,sweet spreads,4,2014,2033_2014-04-05
2517,2014-04-17,flour,4,2014,2517_2014-04-17
2430,2014-01-28,margarine,1,2014,2430_2014-01-28
3108,2014-03-25,domestic eggs,3,2014,3108_2014-03-25
4574,2014-04-18,yogurt,4,2014,4574_2014-04-18
2851,2014-05-05,specialty chocolate,5,2014,2851_2014-05-05
4719,2014-02-12,detergent,2,2014,4719_2014-02-12
1128,2014-03-27,soda,3,2014,1128_2014-03-27
1571,2014-11-17,bottled beer,11,2014,1571_2014-11-17
1810,2014-04-30,domestic eggs,4,2014,1810_2014-04-30
2453,2014-10-01,napkins,10,2014,2453_2014-10-01
3616,2014-11-05,cling film/bags,11,2014,3616_2014-11-05
2530,2014-08-06,cream cheese ,8,2014,2530_2014-08-06
4617,2014-11-24,brandy,11,2014,4617_2014-11-24
2176,2014-05-14,butter,5,2014,2176_2014-05-14
4183,2014-06-19,dog food,6,2014,4183_2014-06-19
2951,2014-12-30,frozen vegetables,12,2014,2951_2014-12-30
2587,2014-10-30,honey,10,2014,2587_2014-10-30
4540,2014-08-23,kitchen towels,8,2014,4540_2014-08-23
3024,2014-12-22,roll products ,12,2014,3024_2014-12-22
2348,2014-07-23,shopping bags,7,2014,2348_2014-07-23
4559,2014-09-01,frozen vegetables,9,2014,4559_2014-09-01
3213,2014-07-02,chocolate marshmallow,7,2014,3213_2014-07-02
3972,2014-08-14,hard cheese,8,2014,3972_2014-08-14
4935,2014-02-16,cat food,2,2014,4935_2014-02-16
4198,2014-11-10,rolls/buns,11,2014,4198_2014-11-10
1139,2014-02-02,brown bread,2,2014,1139_2014-02-02
4959,2014-10-10,rubbing alcohol,10,2014,4959_2014-10-10
1550,2014-09-03,brown bread,9,2014,1550_2014-09-03
3536,2014-04-04,oil,4,2014,3536_2014-04-04
4697,2014-11-03,bottled water,11,2014,4697_2014-11-03
3164,2014-03-24,white bread,3,2014,3164_2014-03-24
4640,2014-11-03,bottled water,11,2014,4640_2014-11-03
2986,2014-11-05,newspapers,11,2014,2986_2014-11-05
1878,2014-08-22,soda,8,2014,1878_2014-08-22
1037,2014-02-24,white bread,2,2014,1037_2014-02-24
3863,2014-03-10,specialty cheese,3,2014,3863_2014-03-10
1534,2014-11-05,bottled water,11,2014,1534_2014-11-05
1109,2014-11-22,salty snack,11,2014,1109_2014-11-22
2381,2014-05-07,soda,5,2014,2381_2014-05-07
3787,2014-09-25,white bread,9,2014,3787_2014-09-25
4628,2014-07-02,coffee,7,2014,4628_2014-07-02
3157,2014-10-08,waffles,10,2014,3157_2014-10-08
2535,2014-12-29,white wine,12,2014,2535_2014-12-29
1006,2014-07-05,softener,7,2014,1006_2014-07-05
3897,2014-11-04,coffee,11,2014,3897_2014-11-04
2804,2014-09-19,canned vegetables,9,2014,2804_2014-09-19
3804,2014-09-21,canned beer,9,2014,3804_2014-09-21
3060,2014-08-18,butter,8,2014,3060_2014-08-18
3158,2014-05-06,soda,5,2014,3158_2014-05-06
2651,2014-09-11,white bread,9,2014,2651_2014-09-11
2036,2014-02-02,soda,2,2014,2036_2014-02-02
3362,2014-05-31,soda,5,2014,3362_2014-05-31
3511,2014-06-04,bottled beer,6,2014,3511_2014-06-04
3083,2014-05-27,fruit/vegetable juice,5,2014,3083_2014-05-27
2193,2014-10-23,pastry,10,2014,2193_2014-10-23
2733,2014-01-04,red/blush wine,1,2014,2733_2014-01-04
3158,2014-09-03,margarine,9,2014,3158_2014-09-03
4794,2014-10-02,beverages,10,2014,4794_2014-10-02
4515,2014-04-24,soda,4,2014,4515_2014-04-24
1171,2014-08-04,soda,8,2014,1171_2014-08-04
2375,2014-03-25,cat food,3,2014,2375_2014-03-25
1234,2014-05-12,pastry,5,2014,1234_2014-05-12
3488,2014-06-25,specialty chocolate,6,2014,3488_2014-06-25
1118,2014-12-09,condensed milk,12,2014,1118_2014-12-09
1754,2014-06-30,pickled vegetables,6,2014,1754_2014-06-30
3772,2014-07-30,shopping bags,7,2014,3772_2014-07-30
4906,2014-03-11,brandy,3,2014,4906_2014-03-11
3727,2014-07-06,coffee,7,2014,3727_2014-07-06
4502,2014-09-13,shopping bags,9,2014,4502_2014-09-13
3329,2014-06-04,pastry,6,2014,3329_2014-06-04
4342,2014-04-17,milk,4,2014,4342_2014-04-17
4659,2014-10-05,soda,10,2014,4659_2014-10-05
2359,2014-07-05,instant coffee,7,2014,2359_2014-07-05
4133,2014-02-17,pastry,2,2014,4133_2014-02-17
1777,2014-04-02,sugar,4,2014,1777_2014-04-02
1696,2014-09-06,coffee,9,2014,1696_2014-09-06
2888,2014-05-04,other vegetables,5,2014,2888_2014-05-04
2166,2014-10-11,brown bread,10,2014,2166_2014-10-11
1780,2014-10-07,milk,10,2014,1780_2014-10-07
2477,2014-04-01,soda,4,2014,2477_2014-04-01
3344,2014-01-14,yogurt,1,2014,3344_2014-01-14
3658,2014-05-08,whipped/sour cream,5,2014,3658_2014-05-08
4106,2014-07-18,bottled water,7,2014,4106_2014-07-18
1810,2014-09-07,other vegetables,9,2014,1810_2014-09-07
2698,2014-03-31,milk,3,2014,2698_2014-03-31
2470,2014-12-13,rolls/buns,12,2014,2470_2014-12-13
3122,2014-09-30,hygiene articles,9,2014,3122_2014-09-30
4637,2014-12-08,meat spreads,12,2014,4637_2014-12-08
3435,2014-05-29,pasta,5,2014,3435_2014-05-29
3982,2014-02-13,dessert,2,2014,3982_2014-02-13
1297,2014-01-31,red/blush wine,1,2014,1297_2014-01-31
2935,2014-01-03,processed cheese,1,2014,2935_2014-01-03
2625,2014-09-24,milk,9,2014,2625_2014-09-24
2830,2014-07-19,rolls/buns,7,2014,2830_2014-07-19
1347,2014-07-22,semi-finished bread,7,2014,1347_2014-07-22
3768,2014-06-30,soda,6,2014,3768_2014-06-30
4709,2014-08-08,pasta,8,2014,4709_2014-08-08
3544,2014-09-03,milk,9,2014,3544_2014-09-03
1525,2014-10-25,bottled water,10,2014,1525_2014-10-25
2339,2014-03-26,fruit/vegetable juice,3,2014,2339_2014-03-26
1268,2014-07-22,misc. beverages,7,2014,1268_2014-07-22
4635,2014-05-08,bottled water,5,2014,4635_2014-05-08
4498,2014-06-14,pastry,6,2014,4498_2014-06-14
4747,2014-05-01,pastry,5,2014,4747_2014-05-01
1747,2014-05-24,other vegetables,5,2014,1747_2014-05-24
3396,2014-07-13,yogurt,7,2014,3396_2014-07-13
2873,2014-10-09,cake bar,10,2014,2873_2014-10-09
2811,2014-11-14,yogurt,11,2014,2811_2014-11-14
3549,2014-07-29,sugar,7,2014,3549_2014-07-29
3675,2014-02-06,liquor,2,2014,3675_2014-02-06
2309,2014-10-31,frozen vegetables,10,2014,2309_2014-10-31
3112,2014-11-16,domestic eggs,11,2014,3112_2014-11-16
1905,2014-06-02,butter,6,2014,1905_2014-06-02
2811,2014-05-10,hygiene articles,5,2014,2811_2014-05-10
1561,2014-03-28,fruit/vegetable juice,3,2014,1561_2014-03-28
1640,2014-03-03,oil,3,2014,1640_2014-03-03
2185,2014-04-01,flour,4,2014,2185_2014-04-01
1697,2014-06-15,other vegetables,6,2014,1697_2014-06-15
2102,2014-12-04,pet care,12,2014,2102_2014-12-04
4597,2014-04-15,long life bakery product,4,2014,4597_2014-04-15
3084,2014-08-10,yogurt,8,2014,3084_2014-08-10
1479,2014-04-24,liquor (appetizer),4,2014,1479_2014-04-24
4840,2014-04-15,house keeping products,4,2014,4840_2014-04-15
2962,2014-07-29,pastry,7,2014,2962_2014-07-29
3346,2014-11-29,frozen meals,11,2014,3346_2014-11-29
2789,2014-05-29,bottled beer,5,2014,2789_2014-05-29
4915,2014-03-18,processed cheese,3,2014,4915_2014-03-18
2989,2014-03-25,bottled beer,3,2014,2989_2014-03-25
3150,2014-07-13,flower soil/fertilizer,7,2014,3150_2014-07-13
4729,2014-03-22,butter,3,2014,4729_2014-03-22
1077,2014-09-29,brown bread,9,2014,1077_2014-09-29
4435,2014-10-28,canned beer,10,2014,4435_2014-10-28
2291,2014-08-14,canned beer,8,2014,2291_2014-08-14
3779,2014-04-27,meat spreads,4,2014,3779_2014-04-27
2842,2014-05-15,soda,5,2014,2842_2014-05-15
2996,2014-09-17,candy,9,2014,2996_2014-09-17
3153,2014-06-24,misc. beverages,6,2014,3153_2014-06-24
3266,2014-07-16,soda,7,2014,3266_2014-07-16
1143,2014-11-14,soda,11,2014,1143_2014-11-14
2151,2014-04-11,shopping bags,4,2014,2151_2014-04-11
1734,2014-08-17,beverages,8,2014,1734_2014-08-17
1170,2014-05-22,canned beer,5,2014,1170_2014-05-22
2457,2014-08-29,soda,8,2014,2457_2014-08-29
3621,2014-05-18,other vegetables,5,2014,3621_2014-05-18
2627,2014-02-18,coffee,2,2014,2627_2014-02-18
4154,2014-12-16,pasta,12,2014,4154_2014-12-16
2996,2014-08-30,house keeping products,8,2014,2996_2014-08-30
4284,2014-06-18,canned beer,6,2014,4284_2014-06-18
2584,2014-03-11,milk,3,2014,2584_2014-03-11
2195,2014-04-24,margarine,4,2014,2195_2014-04-24
1789,2014-09-10,newspapers,9,2014,1789_2014-09-10
4453,2014-01-26,rolls/buns,1,2014,4453_2014-01-26
3615,2014-04-21,hygiene articles,4,2014,3615_2014-04-21
3826,2014-04-27,shopping bags,4,2014,3826_2014-04-27
1028,2014-04-05,sugar,4,2014,1028_2014-04-05
2871,2014-09-21,yogurt,9,2014,2871_2014-09-21
2674,2014-05-19,grapes,5,2014,2674_2014-05-19
3708,2014-07-17,cream cheese ,7,2014,3708_2014-07-17
3194,2014-02-02,frozen vegetables,2,2014,3194_2014-02-02
2111,2014-05-30,bottled beer,5,2014,2111_2014-05-30
3828,2014-02-24,soda,2,2014,3828_2014-02-24
1031,2014-03-04,pot plants,3,2014,1031_2014-03-04
3407,2014-09-11,curd,9,2014,3407_2014-09-11
3226,2014-09-15,fruit/vegetable juice,9,2014,3226_2014-09-15
1198,2014-07-29,specialty chocolate,7,2014,1198_2014-07-29
4032,2014-07-18,frozen vegetables,7,2014,4032_2014-07-18
1687,2014-05-21,UHT-milk,5,2014,1687_2014-05-21
2533,2014-10-30,ice cream,10,2014,2533_2014-10-30
2396,2014-07-27,soda,7,2014,2396_2014-07-27
4209,2014-03-18,chocolate,3,2014,4209_2014-03-18
2982,2014-06-15,hard cheese,6,2014,2982_2014-06-15
2457,2014-12-13,brown bread,12,2014,2457_2014-12-13
1921,2014-03-27,napkins,3,2014,1921_2014-03-27
1201,2014-10-24,milk,10,2014,1201_2014-10-24
3140,2014-09-25,pasta,9,2014,3140_2014-09-25
2576,2014-12-25,fruit/vegetable juice,12,2014,2576_2014-12-25
3390,2014-11-30,cat food,11,2014,3390_2014-11-30
2016,2014-09-18,whipped/sour cream,9,2014,2016_2014-09-18
3004,2014-09-04,soda,9,2014,3004_2014-09-04
3087,2014-04-10,yogurt,4,2014,3087_2014-04-10
3866,2014-04-20,cocoa drinks,4,2014,3866_2014-04-20
4013,2014-08-04,yogurt,8,2014,4013_2014-08-04
1195,2014-08-14,shopping bags,8,2014,1195_2014-08-14
2849,2014-06-30,brown bread,6,2014,2849_2014-06-30
4604,2014-12-19,soda,12,2014,4604_2014-12-19
1114,2014-12-14,citrus fruit,12,2014,1114_2014-12-14
2698,2014-10-14,other vegetables,10,2014,2698_2014-10-14
1074,2014-02-04,ketchup,2,2014,1074_2014-02-04
2188,2014-10-08,dessert,10,2014,2188_2014-10-08
2946,2014-11-19,margarine,11,2014,2946_2014-11-19
2337,2014-02-25,coffee,2,2014,2337_2014-02-25
2064,2014-04-06,hard cheese,4,2014,2064_2014-04-06
4714,2014-06-20,bottled water,6,2014,4714_2014-06-20
1515,2014-03-09,soda,3,2014,1515_2014-03-09
2093,2014-05-03,oil,5,2014,2093_2014-05-03
2215,2014-05-06,flower (seeds),5,2014,2215_2014-05-06
4321,2014-08-13,misc. beverages,8,2014,4321_2014-08-13
1700,2014-11-05,shopping bags,11,2014,1700_2014-11-05
2705,2014-07-25,shopping bags,7,2014,2705_2014-07-25
1904,2014-04-24,other vegetables,4,2014,1904_2014-04-24
1915,2014-04-03,coffee,4,2014,1915_2014-04-03
3248,2014-10-16,other vegetables,10,2014,3248_2014-10-16
4785,2014-04-30,shopping bags,4,2014,4785_2014-04-30
4217,2014-08-30,curd,8,2014,4217_2014-08-30
3426,2014-08-17,misc. beverages,8,2014,3426_2014-08-17
4130,2014-08-01,newspapers,8,2014,4130_2014-08-01
3569,2014-08-10,spread cheese,8,2014,3569_2014-08-10
1005,2014-01-23,margarine,1,2014,1005_2014-01-23
1945,2014-11-05,whipped/sour cream,11,2014,1945_2014-11-05
1109,2014-10-31,margarine,10,2014,1109_2014-10-31
3176,2014-06-09,pastry,6,2014,3176_2014-06-09
2394,2014-06-05,curd,6,2014,2394_2014-06-05
1969,2014-08-28,bottled beer,8,2014,1969_2014-08-28
3643,2014-07-08,soda,7,2014,3643_2014-07-08
4656,2014-10-18,soda,10,2014,4656_2014-10-18
1655,2014-06-21,frozen fish,6,2014,1655_2014-06-21
3679,2014-05-25,salty snack,5,2014,3679_2014-05-25
3735,2014-07-13,milk,7,2014,3735_2014-07-13
4828,2014-11-30,salty snack,11,2014,4828_2014-11-30
4756,2014-07-05,milk,7,2014,4756_2014-07-05
4859,2014-06-07,curd,6,2014,4859_2014-06-07
4342,2014-05-15,whipped/sour cream,5,2014,4342_2014-05-15
3552,2014-02-24,long life bakery product,2,2014,3552_2014-02-24
3373,2014-05-09,brown bread,5,2014,3373_2014-05-09
2057,2014-04-16,UHT-milk,4,2014,2057_2014-04-16
4324,2014-09-20,detergent,9,2014,4324_2014-09-20
1165,2014-05-02,milk,5,2014,1165_2014-05-02
2939,2014-10-22,bottled water,10,2014,2939_2014-10-22
4900,2014-05-04,pickled vegetables,5,2014,4900_2014-05-04
4206,2014-01-14,rolls/buns,1,2014,4206_2014-01-14
2662,2014-02-03,soda,2,2014,2662_2014-02-03
1107,2014-06-14,newspapers,6,2014,1107_2014-06-14
2543,2014-05-27,whipped/sour cream,5,2014,2543_2014-05-27
2111,2014-12-07,red/blush wine,12,2014,2111_2014-12-07
4492,2014-11-25,rolls/buns,11,2014,4492_2014-11-25
2037,2014-04-13,domestic eggs,4,2014,2037_2014-04-13
3973,2014-06-28,pickled vegetables,6,2014,3973_2014-06-28
3947,2014-05-13,newspapers,5,2014,3947_2014-05-13
3662,2014-08-26,beverages,8,2014,3662_2014-08-26
1495,2014-01-08,other vegetables,1,2014,1495_2014-01-08
3403,2014-04-16,shopping bags,4,2014,3403_2014-04-16
3580,2014-03-17,butter,3,2014,3580_2014-03-17
4025,2014-05-03,UHT-milk,5,2014,4025_2014-05-03
4915,2014-12-08,frozen vegetables,12,2014,4915_2014-12-08
2105,2014-12-02,rolls/buns,12,2014,2105_2014-12-02
3403,2014-02-26,brown bread,2,2014,3403_2014-02-26
4159,2014-05-29,dishes,5,2014,4159_2014-05-29
1741,2014-12-10,packaged fruit/vegetables,12,2014,1741_2014-12-10
3417,2014-09-02,milk,9,2014,3417_2014-09-02
3895,2014-06-14,light bulbs,6,2014,3895_2014-06-14
1014,2014-09-04,butter milk,9,2014,1014_2014-09-04
1998,2014-11-10,whipped/sour cream,11,2014,1998_2014-11-10
3462,2014-10-11,bottled water,10,2014,3462_2014-10-11
3584,2014-05-29,soft cheese,5,2014,3584_2014-05-29
4927,2014-04-13,soda,4,2014,4927_2014-04-13
1908,2014-03-28,fruit/vegetable juice,3,2014,1908_2014-03-28
1139,2014-01-15,soft cheese,1,2014,1139_2014-01-15
3168,2014-03-19,brown bread,3,2014,3168_2014-03-19
4373,2014-07-07,house keeping products,7,2014,4373_2014-07-07
